Count Sec mSec ID Len SrcPort DestPort Flags
1953 1607293088 903374 18374 2852 443 52290 16
1954 1607293088 903626 18376 2852 443 52290 16
1955 1607293088 903882 18378 4252 443 52290 16
1956 1607293088 904124 18381 980 443 52290 16
1957 1607293088 904139 18382 1812 443 52290 16
1958 1607293088 904380 18384 2852 443 52290 16
1959 1607293088 904630 18386 2852 443 52290 16
1960 1607293088 904873 18388 2852 443 52290 16
1961 1607293088 905126 18390 2852 443 52290 16
1962 1607293088 905391 18392 2852 443 52290 16
1963 1607293088 905626 18394 2852 443 52290 16
1964 1607293088 905876 18396 2852 443 52290 16
1965 1607293088 906132 18398 2852 443 52290 16
1966 1607293088 906384 18400 4252 443 52290 16
1967 1607293088 906628 18403 2852 443 52290 16
1968 1607293088 906882 18405 2852 443 52290 16
1969 1607293088 907131 18407 2852 443 52290 16
1970 1607293088 908987 18409 2852 443 52290 16
1971 1607293088 909195 18411 2852 443 52290 16
1972 1607293088 909447 18413 2852 443 52290 16
1973 1607293088 909704 18415 2852 443 52290 16
1974 1607293088 909938 18417 1412 443 52290 24
1975 1607293088 909952 18418 1452 443 52290 16
1976 1607293088 910217 18419 2852 443 52290 16
1977 1607293088 910437 18421 2852 443 52290 16
1978 1607293088 910693 18423 2852 443 52290 16
1979 1607293088 910948 18425 2852 443 52290 16
1980 1607293088 911193 18427 2852 443 52290 16
1981 1607293088 911451 18429 4252 443 52290 16
1982 1607293088 911699 18432 2852 443 52290 16
1983 1607293088 911946 18434 2852 443 52290 16
1984 1607293088 912196 18436 2852 443 52290 16
1985 1607293088 912447 18438 2852 443 52290 16
1986 1607293088 912689 18440 2852 443 52290 16
1987 1607293088 912944 18442 2852 443 52290 16
1988 1607293088 913198 18444 2852 443 52290 16
1989 1607293088 913438 18446 2852 443 52290 16
1990 1607293088 913697 18448 2852 443 52290 16
1991 1607293088 913949 18450 4252 443 52290 16
1992 1607293088 914230 18453 2852 443 52290 16
1993 1607293088 914453 18455 2852 443 52290 16
1994 1607293088 914698 18457 2852 443 52290 16
1995 1607293088 914950 18459 2852 443 52290 16
1996 1607293088 915195 18461 1452 443 52290 16
1997 1607293088 915211 18462 1452 443 52290 16
1998 1607293088 915444 18463 2852 443 52290 16
1999 1607293088 915692 18465 2852 443 52290 16
2000 1607293088 915943 18467 2852 443 52290 16
2001 1607293088 916193 18469 2852 443 52290 16
2002 1607293088 916457 18471 4252 443 52290 16
2003 1607293088 916703 18474 2852 443 52290 16
2004 1607293088 916947 18476 2852 443 52290 16
2005 1607293088 917192 18478 2852 443 52290 16
2006 1607293088 917253 18478 2852 443 52290 16
2007 1607293088 917450 18480 2852 443 52290 16
2008 1607293088 917698 18482 2852 443 52290 16
2009 1607293088 917951 18484 2852 443 52290 16
2010 1607293088 918271 18486 4252 443 52290 16
2011 1607293088 918442 18489 1452 443 52290 16
2012 1607293088 918697 18490 2852 443 52290 16
2013 1607293088 918947 18492 2852 443 52290 16
2014 1607293088 919203 18494 1452 443 52290 16
2015 1607293088 929046 18495 2852 443 52290 16
2016 1607293088 929269 18497 2852 443 52290 16
2017 1607293088 929499 18499 2852 443 52290 16
2018 1607293088 929743 18501 2852 443 52290 16
2019 1607293088 929992 18503 2852 443 52290 16
2020 1607293088 930246 18505 2852 443 52290 16
2021 1607293088 930489 18507 2852 443 52290 16
2022 1607293088 930749 18509 2852 443 52290 16
2023 1607293088 930989 18511 2852 443 52290 16
2024 1607293088 931245 18513 2852 443 52290 16
2025 1607293088 931489 18515 2852 443 52290 16
2026 1607293088 931739 18517 4252 443 52290 16
2027 1607293088 931994 18520 2852 443 52290 16
2028 1607293088 932239 18522 2852 443 52290 16
2029 1607293088 932487 18524 2852 443 52290 16
2030 1607293088 932756 18526 2852 443 52290 16
2031 1607293088 933358 18528 2852 443 52290 16
2032 1607293088 933419 18530 2852 443 52290 16
2033 1607293088 933520 18532 2852 443 52290 16
2034 1607293088 933778 18534 2852 443 52290 16
2035 1607293088 934055 18536 2852 443 52290 16
2036 1607293088 934314 18538 4252 443 52290 16
2037 1607293088 934524 18541 1452 443 52290 16
2038 1607293088 934538 18542 1452 443 52290 16
2039 1607293088 934774 18543 2852 443 52290 16
2040 1607293088 935006 18545 2852 443 52290 16
2041 1607293088 935246 18547 2852 443 52290 16
2042 1607293088 935498 18549 2852 443 52290 16
2043 1607293088 935755 18551 2852 443 52290 16
2044 1607293088 936003 18553 2852 443 52290 16
2045 1607293088 936253 18555 2852 443 52290 16
2046 1607293088 936500 18557 2852 443 52290 16
2047 1607293088 936760 18559 4252 443 52290 16
2048 1607293088 937012 18562 2852 443 52290 16
2049 1607293088 937252 18564 2852 443 52290 16
2050 1607293088 937503 18566 2852 443 52290 16
2051 1607293088 937757 18568 2852 443 52290 16
2052 1607293088 937998 18570 2852 443 52290 16
2053 1607293088 938271 18572 2852 443 52290 16
2054 1607293088 938528 18574 2852 443 52290 16
2055 1607293088 938750 18576 2852 443 52290 16
2056 1607293088 939001 18578 2852 443 52290 16
2057 1607293088 939253 18580 4252 443 52290 16
2058 1607293088 939496 18583 2852 443 52290 16
2059 1607293088 939758 18585 2852 443 52290 16
2060 1607293088 940003 18587 2852 443 52290 16
2061 1607293088 940246 18589 2852 443 52290 16
2062 1607293088 940500 18591 2852 443 52290 16
2063 1607293088 940820 18593 2852 443 52290 16
2064 1607293088 941003 18595 2852 443 52290 16
2065 1607293088 941251 18597 2852 443 52290 16
2066 1607293088 941505 18599 2852 443 52290 16
2067 1607293088 941761 18601 4252 443 52290 16
2068 1607293088 942002 18604 2852 443 52290 16
2069 1607293088 942250 18606 2852 443 52290 16
2070 1607293088 942495 18608 2852 443 52290 16
2071 1607293088 942752 18610 2852 443 52290 16
2072 1607293088 942996 18612 2852 443 52290 16
2073 1607293088 943249 18614 2852 443 52290 16
2074 1607293088 943503 18616 2852 443 52290 16
2075 1607293088 943748 18618 2852 443 52290 16
2076 1607293088 944003 18620 2852 443 52290 16
2077 1607293088 944251 18622 2852 443 52290 16
2078 1607293088 944505 18624 4252 443 52290 16
2079 1607293088 944753 18627 2852 443 52290 16
2080 1607293088 945003 18629 2852 443 52290 16
2081 1607293088 945252 18631 2852 443 52290 16
2082 1607293088 945507 18633 1452 443 52290 16
2083 1607293088 945518 18634 1452 443 52290 16
2084 1607293088 945759 18635 2852 443 52290 16
2085 1607293088 946002 18637 2852 443 52290 16
2086 1607293088 946262 18639 2852 443 52290 16
2087 1607293088 946504 18641 2852 443 52290 16
2088 1607293088 946753 18643 2852 443 52290 16
2089 1607293088 947007 18645 4252 443 52290 16
2090 1607293088 947256 18648 2852 443 52290 16
2091 1607293088 947533 18650 2852 443 52290 16
2092 1607293088 947761 18652 2852 443 52290 16
2093 1607293088 948004 18654 2852 443 52290 16
2094 1607293088 948254 18656 2852 443 52290 16
2095 1607293088 948497 18658 2852 443 52290 16
2096 1607293088 948754 18660 2852 443 52290 16
2097 1607293088 948997 18662 2852 443 52290 16
2098 1607293088 949274 18664 2852 443 52290 16
2099 1607293088 949508 18666 4252 443 52290 16
2100 1607293088 949753 18669 2852 443 52290 16
2101 1607293088 950001 18671 1452 443 52290 16
2102 1607293088 950011 18672 1452 443 52290 16
2103 1607293088 950247 18673 849 443 52290 24
2104 1607293089 1866 20497 52 443 37490 16
2105 1607293089 21023 2743 52 443 50528 16
2106 1607293089 21531 2744 1452 443 50528 16
2107 1607293089 21747 2745 2178 443 50528 24
2108 1607293089 37435 13581 52 443 32900 17
2109 1607293089 38093 40089 52 443 52934 17
2110 1607293089 70918 2747 52 443 50528 16
2111 1607293089 83614 9102 1388 443 33342 24
2112 1607293089 85951 0 60 443 54050 18
2113 1607293089 109265 17298 52 443 54050 16
2114 1607293089 110239 17299 2852 443 54050 16
2115 1607293089 110408 17301 1348 443 54050 24
2116 1607293089 110425 17302 83 443 54050 24
2117 1607293089 112970 0 60 443 42386 18
2118 1607293089 151263 2278 52 443 54670 16
2119 1607293089 151314 2279 594 443 54670 24
2120 1607293089 151324 17303 52 443 54050 16
2121 1607293089 151332 17304 363 443 54050 24
2122 1607293089 151343 17305 363 443 54050 25
2123 1607293089 151353 17306 52 443 54050 16
2124 1607293089 169127 32777 52 443 42386 16
2125 1607293089 169176 32778 1452 443 42386 16
2126 1607293089 169352 32779 1452 443 42386 16
2127 1607293089 169597 32780 1348 443 42386 24
2128 1607293089 169610 32781 83 443 42386 24
2129 1607293089 173091 32782 52 443 42386 16
2130 1607293089 173963 32783 52 443 42386 17
2131 1607293089 287886 46616 761 443 58220 24
2132 1607293089 291304 0 60 443 60488 18
2133 1607293089 292448 21856 52 443 39144 16
2134 1607293089 321307 21245 52 443 60488 16
2135 1607293089 321648 21246 1450 443 60488 16
2136 1607293089 321886 21247 3017 443 60488 24
2137 1607293089 345520 21857 2848 443 39144 16
2138 1607293089 345726 21859 2848 443 39144 16
2139 1607293089 345927 21861 3028 443 39144 24
2140 1607293089 352273 0 60 443 53974 18
2141 1607293089 352321 21250 562 443 60488 24
2142 1607293089 352328 21251 113 443 60488 24
2143 1607293089 354172 21252 83 443 60488 24
2144 1607293089 356683 21253 2848 443 60488 16
2145 1607293089 356881 21255 2354 443 60488 24
2146 1607293089 357136 21257 2848 443 60488 16
2147 1607293089 357384 21259 1450 443 60488 16
2148 1607293089 374848 21260 2848 443 60488 16
2149 1607293089 375074 21262 2848 443 60488 16
2150 1607293089 375234 41318 52 443 53974 16
2151 1607293089 375246 21264 2848 443 60488 16
2152 1607293089 375489 41319 2852 443 53974 16
2153 1607293089 375747 41321 1348 443 53974 24
2154 1607293089 375760 41322 83 443 53974 24
2155 1607293089 375769 51213 1452 443 54968 16
2156 1607293089 376008 51214 2852 443 54968 16
2157 1607293089 376249 51216 2852 443 54968 16
2158 1607293089 376499 51218 2852 443 54968 16
2159 1607293089 376754 51220 2852 443 54968 16
2160 1607293089 376989 51222 1452 443 54968 16
2161 1607293089 382851 51223 2852 443 54968 16
2162 1607293089 382901 51225 2852 443 54968 16
2163 1607293089 383612 51227 2852 443 54968 16
2164 1607293089 383761 51229 2852 443 54968 16
2165 1607293089 384021 51231 2852 443 54968 16
2166 1607293089 384259 51233 2852 443 54968 16
2167 1607293089 384496 51235 1469 443 54968 24
2168 1607293089 390806 21266 2848 443 60488 16
2169 1607293089 390981 21268 2848 443 60488 16
2170 1607293089 391225 21270 2848 443 60488 16
2171 1607293089 391495 21272 2848 443 60488 16
2172 1607293089 391731 21274 2848 443 60488 16
2173 1607293089 391981 21276 2848 443 60488 16
2174 1607293089 392237 21278 2848 443 60488 16
2175 1607293089 394674 21280 2848 443 60488 16
2176 1607293089 394714 21282 1616 443 60488 24
2177 1607293089 418126 41323 363 443 53974 24
2178 1607293089 418301 41324 425 443 53974 24
2179 1607293089 420556 41325 52 443 53974 16
2180 1607293089 420596 41326 83 443 53974 24
2181 1607293089 422533 41327 2852 443 53974 16
2182 1607293089 422847 41329 1167 443 53974 24
2183 1607293089 422859 41330 1452 443 53974 16
2184 1607293089 422989 41331 2852 443 53974 16
2185 1607293089 423238 41333 2852 443 53974 16
2186 1607293089 423493 41335 2852 443 53974 16
2187 1607293089 429605 41337 2852 443 53974 16
2188 1607293089 429827 41339 2852 443 53974 16
2189 1607293089 430064 41341 2852 443 53974 16
2190 1607293089 430319 41343 2852 443 53974 16
2191 1607293089 430563 41345 2852 443 53974 16
2192 1607293089 430815 41347 2852 443 53974 16
2193 1607293089 431073 41349 2852 443 53974 16
2194 1607293089 431327 41351 2852 443 53974 16
2195 1607293089 431584 41353 1637 443 53974 24
2196 1607293089 431598 41355 52 443 53974 16
2197 1607293089 511448 51237 52 443 54968 16
2198 1607293089 518254 0 60 443 36888 18
2199 1607293089 522434 54657 52 443 38868 16
2200 1607293089 524101 54658 2779 443 38868 24
2201 1607293089 533684 21710 52 443 36888 16
2202 1607293089 533714 21711 1452 443 36888 16
2203 1607293089 533891 21712 2748 443 36888 24
2204 1607293089 533904 21714 82 443 36888 24
2205 1607293089 560931 2280 52 443 54670 16
2206 1607293089 561316 2281 427 443 54670 24
2207 1607293089 561597 49079 52 443 56328 16
2208 1607293089 561848 49080 2221 443 56328 24
2209 1607293089 566074 20780 52 443 46820 16
2210 1607293089 566124 20781 52 443 46820 16
2211 1607293089 566716 0 60 443 59706 18
2212 1607293089 567293 21715 52 443 36888 16
2213 1607293089 567317 21716 363 443 36888 24
2214 1607293089 567553 21717 363 443 36888 25
2215 1607293089 567880 20782 2852 443 46820 16
2216 1607293089 568155 20784 1191 443 46820 24
2217 1607293089 568171 20785 1452 443 46820 16
2218 1607293089 568328 20786 2852 443 46820 16
2219 1607293089 568565 20788 2852 443 46820 16
2220 1607293089 568813 20790 2852 443 46820 16
2221 1607293089 570072 6713 2852 443 34316 16
2222 1607293089 570262 6715 1091 443 34316 24
2223 1607293089 570274 6716 637 443 34316 24
2224 1607293089 572629 20792 2852 443 46820 16
2225 1607293089 574380 20794 2852 443 46820 16
2226 1607293089 574416 23792 52 443 59706 17
2227 1607293089 574427 20796 2852 443 46820 16
2228 1607293089 574436 20798 2852 443 46820 16
2229 1607293089 574446 20800 2852 443 46820 16
2230 1607293089 574456 20802 2852 443 46820 16
2231 1607293089 574466 20804 2852 443 46820 16
2232 1607293089 575866 20806 2852 443 46820 16
2233 1607293089 575894 20808 2852 443 46820 16
2234 1607293089 575904 20810 2852 443 46820 16
2235 1607293089 575914 61150 2852 443 48058 16
2236 1607293089 575989 61152 1091 443 48058 24
2237 1607293089 577323 61153 1805 443 48058 24
2238 1607293089 577722 20812 2852 443 46820 16
2239 1607293089 577905 20814 2852 443 46820 16
2240 1607293089 578162 20816 2852 443 46820 16
2241 1607293089 578411 20818 2852 443 46820 16
2242 1607293089 578655 20820 2852 443 46820 16
2243 1607293089 578900 20822 1498 443 46820 24
2244 1607293089 613839 6717 52 443 34316 16
2245 1607293089 621641 61155 52 443 48058 16
2246 1607293089 770143 20730 52 443 45386 16
2247 1607293089 870300 21864 52 443 39144 16
2248 1607293089 917307 21864 52 443 39144 16
2249 1607293089 922267 21865 525 443 39144 24
2250 1607293090 251606 0 60 443 45002 18
2251 1607293090 255562 0 60 443 45004 18
2252 1607293090 261649 0 60 443 45006 18
2253 1607293090 273015 1947 52 443 45002 16
2254 1607293090 274241 1948 2848 443 45002 16
2255 1607293090 274448 1950 518 443 45002 24
2256 1607293090 283635 54128 52 443 45004 16
2257 1607293090 284731 54129 2848 443 45004 16
2258 1607293090 284934 54131 518 443 45004 24
2259 1607293090 300768 64086 52 443 45006 16
2260 1607293090 301797 64087 1450 443 45006 16
2261 1607293090 302006 64088 1916 443 45006 24
2262 1607293090 318428 1951 310 443 45002 24
2263 1607293090 333117 54132 310 443 45004 24
2264 1607293090 342124 1952 2848 443 45002 16
2265 1607293090 342225 1954 2848 443 45002 16
2266 1607293090 342235 1956 2848 443 45002 16
2267 1607293090 342244 1958 2848 443 45002 16
2268 1607293090 342254 1960 2848 443 45002 16
2269 1607293090 342262 54133 2848 443 45004 16
2270 1607293090 345003 54135 2848 443 45004 16
2271 1607293090 345050 54137 2848 443 45004 16
2272 1607293090 345060 54139 2848 443 45004 16
2273 1607293090 345068 54141 1450 443 45004 16
2274 1607293090 365780 64090 310 443 45006 24
2275 1607293090 371193 1962 2848 443 45002 16
2276 1607293090 371449 1964 5644 443 45002 16
2277 1607293090 371592 1968 2848 443 45002 16
2278 1607293090 371858 1970 2848 443 45002 16
2279 1607293090 372105 1972 2848 443 45002 16
2280 1607293090 372320 1974 2848 443 45002 16
2281 1607293090 372567 1976 2848 443 45002 16
2282 1607293090 372815 1978 2848 443 45002 16
2283 1607293090 373061 64091 52 443 45006 17
2284 1607293090 373104 1980 2848 443 45002 16
2285 1607293090 373114 54142 1450 443 45004 16
2286 1607293090 373311 54143 1450 443 45004 16
2287 1607293090 373602 54144 4246 443 45004 16
2288 1607293090 373812 54147 2848 443 45004 16
2289 1607293090 374062 54149 2848 443 45004 16
2290 1607293090 374320 54151 2848 443 45004 16
2291 1607293090 374575 54153 2848 443 45004 16
2292 1607293090 374822 54155 2848 443 45004 16
2293 1607293090 375077 54157 2848 443 45004 16
2294 1607293090 375330 54159 2848 443 45004 16
2295 1607293090 385856 1982 2848 443 45002 16
2296 1607293090 386080 1984 2848 443 45002 16
2297 1607293090 387670 54161 2848 443 45004 16
2298 1607293090 387707 54163 2848 443 45004 16
2299 1607293090 398460 1986 2636 443 45002 24
2300 1607293090 398929 54165 1450 443 45004 16
2301 1607293090 399177 54166 3993 443 45004 24
2302 1607293090 571058 0 60 443 39176 18
2303 1607293090 571272 0 60 443 39180 18
2304 1607293090 571389 0 60 443 39182 18
2305 1607293090 572291 0 60 443 39184 18
2306 1607293090 572379 0 60 443 39178 18
2307 1607293090 572391 0 60 443 39186 18
2308 1607293090 596630 57431 52 443 39180 16
2309 1607293090 596670 57432 1450 443 39180 16
2310 1607293090 598524 57433 1028 443 39180 24
2311 1607293090 607232 2282 87 443 54670 24
2312 1607293090 616152 46557 52 443 39176 16
2313 1607293090 616364 46558 2425 443 39176 24
2314 1607293090 616889 9103 980 443 33342 24
2315 1607293090 626698 31569 52 443 39182 16
2316 1607293090 626905 31570 2424 443 39182 24
2317 1607293090 643888 57434 103 443 39180 24
2318 1607293090 649536 2283 52 443 54670 16
2319 1607293090 661440 2284 2852 443 54670 16
2320 1607293090 661609 2286 2852 443 54670 16
2321 1607293090 662363 2288 443 443 54670 24
2322 1607293090 665576 30297 52 443 39186 16
2323 1607293090 665630 30298 1450 443 39186 16
2324 1607293090 665760 30299 1027 443 39186 24
2325 1607293090 682852 39649 52 443 39184 16
2326 1607293090 683054 39650 2426 443 39184 24
2327 1607293090 710120 31572 103 443 39182 24
2328 1607293090 712795 57435 332 443 39180 24
2329 1607293090 724981 42728 52 443 39178 16
2330 1607293090 725349 42729 2426 443 39178 24
2331 1607293090 754705 46560 103 443 39176 24
2332 1607293090 786909 30300 103 443 39186 24
2333 1607293090 797143 39652 103 443 39184 24
2334 1607293090 797439 31573 332 443 39182 24
2335 1607293090 819674 2289 52 443 54670 16
2336 1607293090 819824 2290 624 443 54670 24
2337 1607293090 821378 42731 103 443 39178 24
2338 1607293090 824150 46561 332 443 39176 24
2339 1607293090 829883 0 60 443 43450 18
2340 1607293090 847885 30301 52 443 39186 16
